artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),type
['Stéphane Grappelli'],[749504],0.72,0.225,0.761,153.532,-17.133,1,5,0.908,0.849,0.11,0.2,0,182047,8,1942,1/1/1942,Swanee River,Jazz
['Stéphane Grappelli'],[749504],0.686,0.197,0.683,107.371,-17.403,1,2,0.777,0.0256,0.137,0.208,0,158296,7,1942,1/1/1942,**** Divorce: The Continental,Jazz
['Stéphane Grappelli'],[749504],0.679,0.296,0.508,135.295,-16.452,0,7,0.641,0.0227,0.392,0.179,0,216042,7,1942,1/1/1942,Thumbs Up!: Lily Belle May June,Jazz
['Stéphane Grappelli'],[749504],0.58,0.47,0.738,202.376,-8.787,0,9,0.933,0.743,0.098,0.168,0,196627,53,1970,1970,Minor Swing,Jazz
['Stéphane Grappelli'],[749504],0.723,0.613,0.903,118.346,-7.108,0,11,0.925,0.629,0.0908,0.0805,0,172160,34,1970,1970,Swinging with Django,Jazz
['Stan Getz'],[742899],0.449,0.404,0.767,121.98,-12.433,1,7,0.871,0.00598,0.0918,0.0366,0,225173,7,1955,1/1/1955,Rustic Hop,Jazz
['Stan Getz'],[742899],0.493,0.204,0.536,154.592,-12.794,0,10,0.837,0.0,0.376,0.0483,0,427027,7,1955,1/1/1955,Round-Up Time,Jazz
['Stan Getz'],[742899],0.494,0.405,0.816,179.695,-9.175,0,7,0.983,0.813,0.143,0.0409,0,180067,16,1957,1/1/1957,Bebop In Pastel,Jazz
['Stan Getz'],[742899],0.262,0.119,0.173,79.281,-17.689,0,9,0.969,0.899,0.11,0.036,0,370840,18,1962,1/1/1962,Her,Jazz
['Stan Getz'],[742899],0.672,0.17,0.774,113.226,-16.012,1,0,0.99,0.843,0.0998,0.0506,0,399173,16,1959,1/1/1959,***** Little Words,Jazz
['Stan Getz'],[742899],0.401,0.256,0.268,150.27,-13.416,0,6,0.94,0.0577,0.104,0.0394,0,322133,23,1964,1964,Ligia,Jazz
['Stan Getz'],[742899],0.544,0.187,0.682,177.242,-15.763,0,5,0.987,0.799,0.1,0.0644,0,370667,16,1959,1/1/1959,Sunday,Jazz
['Stan Getz'],[742899],0.188,0.118,0.215,177.68,-14.742,0,1,0.964,0.0985,0.085,0.0398,0,246867,14,1960,11/17/1960,It Never Entered My Mind,Jazz
['Stan Getz'],[742899],0.472,0.236,0.529,111.313,-16.505,0,5,0.909,0.725,0.129,0.0435,0,349667,30,1987,1/1/1987,Manha De Carnaval (Morning Of Carnival),Jazz
['Stan Getz'],[742899],0.515,0.145,0.427,65.577,-18.226,1,10,0.98,0.913,0.103,0.0545,0,203667,35,1988,1/1/1988,These Foolish Things (Remind Me Of You),Jazz
['Stan Getz'],[742899],0.539,0.442,0.811,135.054,-15.044,1,5,0.927,0.934,0.114,0.0363,0,350680,4,1953,1/1/1953,Crazy Rhythm,Jazz
['Stan Getz'],[742899],0.347,0.128,0.0942,88.563,-19.299,0,10,0.945,0.0121,0.109,0.0405,0,339400,18,1964,1964,The ********,Jazz
['Stan Getz'],[742899],0.53,0.247,0.594,158.425,-13.75,1,0,0.971,0.948,0.131,0.0407,0,225147,14,1959,1/1/1959,***** For Herky,Jazz
['Stan Getz'],[742899],0.528,0.359,0.396,115.299,-10.415,1,5,0.913,0.85,0.201,0.0414,0,235773,14,1962,1/1/1962,***** Rider,Jazz
['Stan Getz'],[742899],0.299,0.475,0.363,171.128,-9.153,1,8,0.922,0.765,0.128,0.0533,0,286133,14,1962,1/1/1962,Once Upon A Time,Jazz
['Stan Getz'],[742899],0.36,0.308,0.559,86.654,-13.97,0,0,0.888,0.0937,0.0715,0.0348,0,255053,36,1989,1/1/1989,Chega De Saudade,Jazz
['Stan Getz'],[742899],0.433,0.154,0.361,107.707,-15.965,1,1,0.949,0.837,0.104,0.0378,0,358653,13,1962,1/1/1962,A Summer Afternoon,Jazz
['Stan Getz'],[742899],0.24,0.293,0.167,97.865,-10.409,1,7,0.843,0.795,0.102,0.0346,0,177907,14,1962,1/1/1962,I Remember When - 45rpm Issue,Jazz
['Stan Getz'],[742899],0.45,0.353,0.631,94.321,-14.566,1,9,0.925,0.0189,0.119,0.0365,0,212867,24,1963,1963,Double Rainbow,Jazz
['Stan Getz'],[742899],0.556,0.0625,0.557,136.93,-20.594,0,9,0.988,0.919,0.0934,0.0467,0,457040,2,1953,1/1/1953,I Didn't Know What Time It Was,Jazz
['Stan Getz'],[742899],0.374,0.366,0.427,108.45,-11.597,1,0,0.911,0.889,0.137,0.032,0,235293,13,1962,1/1/1962,Pan,Jazz
['Stan Getz'],[742899],0.483,0.454,0.532,84.37,-10.939,0,5,0.587,0.00113,0.237,0.0422,0,206000,34,1989,1/1/1989,One Note Samba,Jazz
['Stan Getz'],[742899],0.523,0.335,0.556,125.708,-15.608,1,8,0.843,0.0398,0.101,0.0436,0,288560,8,1957,1/1/1957,Smiles,Jazz
['Stan Getz'],[742899],0.284,0.206,0.247,115.626,-13.496,0,6,0.898,0.00634,0.335,0.0349,0,233960,11,1960,11/17/1960,Born To Be ****,Jazz
['Stan Getz'],[742899],0.585,0.272,0.583,90.104,-16.693,0,11,0.93,0.115,0.128,0.0802,0,182200,28,1976,1976,Just One of Those Things,Jazz
['Stan Getz'],[742899],0.533,0.191,0.379,140.982,-18.355,1,8,0.841,0.0399,0.106,0.034,0,431067,6,1957,1/1/1957,Where Or When,Jazz
['Stan Getz'],[742899],0.514,0.172,0.564,108.413,-14.776,0,5,0.877,6.29e-06,0.111,0.0324,0,304333,11,1960,11/17/1960,Whisper Not,Jazz
['Stan Getz'],[742899],0.496,0.215,0.545,152.175,-19.996,0,9,0.948,0.862,0.104,0.0324,0,282853,21,1967,7/1/1967,O Grande Amor,Jazz
['Stan Getz'],[742899],0.48,0.0965,0.324,139.718,-21.758,1,0,0.91,0.0481,0.0954,0.0443,0,243027,23,1976,1976,Retrato Em Branco e Preto,Jazz
['Stan Getz'],[742899],0.493,0.123,0.444,66.934,-18.31,1,1,0.995,0.953,0.105,0.0449,0,195480,28,1952,1/1/1952,Body And Soul,Jazz
['Stan Getz'],[742899],0.444,0.0834,0.418,130.932,-18.799,0,5,0.996,0.892,0.269,0.0521,0,194173,22,1952,1/1/1952,'Tis Autumn,Jazz
['Stan Getz'],[742899],0.531,0.215,0.543,78.147,-16.3,1,7,0.994,0.904,0.135,0.0427,0,163067,20,1952,1/1/1952,Stella By Starlight,Jazz
['Stan Getz'],[742899],0.548,0.0912,0.326,77.25,-21.659,0,8,0.985,0.865,0.141,0.051,0,368267,26,1955,1/1/1955,Summertime,Jazz
['Stan Getz'],[742899],0.443,0.107,0.312,118.907,-19.606,1,7,0.995,0.951,0.111,0.0478,0,202587,10,1952,1/1/1952,Stars Fell On Alabama,Jazz
['Stan Getz'],[742899],0.415,0.308,0.714,137.838,-13.908,1,5,0.99,0.928,0.117,0.0319,0,182280,9,1952,1/1/1952,The Way You Look *******,Jazz
['Stan Getz'],[742899],0.556,0.349,0.567,111.308,-13.711,0,9,0.832,0.0373,0.0736,0.0402,0,372627,25,1955,1/1/1955,***** In Tunisia,Jazz
['Stan Getz'],[742899],0.579,0.256,0.632,96.365,-15.509,0,10,0.672,0.000137,0.105,0.0584,0,456133,22,1955,1/1/1955,Four,Jazz
['Stan Getz'],[742899],0.615,0.136,0.448,145.884,-17.272,0,4,0.982,0.799,0.107,0.0522,0,381467,22,1955,1/1/1955,East Of The Sun (And West Of The Moon),Jazz
['Stan Getz'],[742899],0.501,0.0279,0.257,67.786,-21.719,1,1,0.995,0.82,0.104,0.0444,0,278253,38,1957,1/1/1957,I'm Glad There Is You,Jazz
['Stan Getz'],[742899],0.589,0.0483,0.397,117.693,-21.117,1,8,0.994,0.92,0.114,0.0434,0,246507,32,1957,1/1/1957,I Was Doing All Right,Jazz
['Stan Getz'],[742899],0.454,0.275,0.414,149.583,-14.319,0,4,0.892,0.00117,0.0968,0.0459,0,282067,45,1964,1964,Aguas de Marco,Jazz
['Stan Getz'],[742899],0.551,0.476,0.791,73.445,-6.981,1,7,0.815,0.876,0.0511,0.0314,0,164984,0,1944,4/23/1944,Don't Worry 'Bout Me,Jazz
['Stan Getz'],[742899],0.597,0.181,0.693,82.526,-17.099,0,5,0.994,0.822,0.21,0.0364,0,176853,8,1952,1/1/1952,Time On My *****,Jazz
['Stan Getz'],[742899],0.464,0.323,0.839,143.409,-14.145,0,5,0.991,0.928,0.154,0.035,0,176213,7,1952,1/1/1952,Lover Come Back To Me,Jazz
['Stan Getz'],[742899],0.404,0.0679,0.636,64.859,-18.705,0,5,0.996,0.956,0.0997,0.0507,0,176973,7,1952,1/1/1952,You Turned The Tables On Me,Jazz
['Stan Getz'],[742899],0.595,0.111,0.433,117.562,-18.688,1,8,0.989,0.808,0.131,0.0668,0,209827,20,1955,1/1/1955,Love Is Here To Stay - Alternate Take,Jazz
['Stan Getz'],[742899],0.565,0.284,0.552,100.446,-14.965,1,3,0.897,0.164,0.118,0.0351,0,253267,16,1955,1/1/1955,Of Thee I Sing,Jazz
['Stan Getz'],[742899],0.609,0.252,0.532,95.875,-16.798,0,7,0.931,0.551,0.272,0.053,0,420000,17,1955,1/1/1955,Suddenly It's Spring,Jazz
['Stan Getz'],[742899],0.305,0.173,0.26,59.314,-14.703,1,10,0.964,0.0885,0.0953,0.0341,0,285333,30,1960,11/17/1960,Early Autumn,Jazz
['Stan Getz'],[742899],0.578,0.242,0.779,112.691,-16.992,1,5,0.979,0.9,0.12,0.0387,0,423720,4,1953,1/1/1953,Tangerine,Jazz
['Stan Getz'],[742899],0.461,0.385,0.654,155.502,-14.94,0,7,0.872,0.152,0.163,0.0434,0,545467,15,1955,1/1/1955,S-h-i-n-e,Jazz
['Stan Getz'],[742899],0.5,0.123,0.309,76.613,-17.15,0,3,0.978,0.0786,0.223,0.0429,0,233600,14,1955,1/1/1955,******** In ****,Jazz
['Stan Getz'],[742899],0.445,0.0409,0.566,75.285,-25.521,1,8,0.992,0.867,0.0998,0.0416,0,322013,18,1955,1/1/1955,Over The Rainbow,Jazz
['Stan Getz'],[742899],0.328,0.0421,0.179,52.793,-22.933,1,6,0.993,0.525,0.0964,0.0426,0,323227,46,1996,8/7/1996,Misty,Jazz
['Stan Getz'],[742899],0.407,0.0535,0.155,72.709,-20.768,1,6,0.937,0.000185,0.0966,0.0349,0,176693,7,1952,1/1/1952,I'm Glad There Is You,Jazz
['Stan Getz'],[742899],0.499,0.0219,0.489,113.466,-26.071,1,8,0.989,0.871,0.101,0.0444,0,318853,6,1953,1/1/1953,Willow Weep For Me,Jazz
['Stan Getz'],[742899],0.501,0.0662,0.177,68.63,-20.245,1,5,0.994,0.561,0.0895,0.0401,0,203827,14,1955,1/1/1955,A ******* Of Stars,Jazz
['Stan Getz'],[742899],0.479,0.137,0.215,74.605,-18.784,0,3,0.992,0.606,0.548,0.0722,0,244738,13,1955,1/1/1955,******** In ****,Jazz
['Stan Getz'],[742899],0.55,0.167,0.441,118.539,-15.566,0,5,0.987,0.605,0.137,0.0701,0,208533,13,1955,1/1/1955,Love Is Here To Stay,Jazz
['Stan Getz'],[742899],0.64,0.249,0.787,112.141,-16.126,1,8,0.938,0.358,0.187,0.0434,0,289653,14,1955,1/1/1955,Indiana,Jazz
['Stan Getz'],[742899],0.416,0.107,0.172,137.025,-17.108,0,9,0.981,0.00405,0.111,0.0415,0,199440,15,1955,1/1/1955,A ******* Of Stars,Jazz
['Stan Getz'],[742899],0.606,0.243,0.623,101.888,-14.267,0,7,0.811,0.456,0.0738,0.0481,0,476973,13,1955,1/1/1955,Split Kick,Jazz
['Stan Getz'],[742899],0.561,0.242,0.444,130.024,-14.123,1,3,0.908,4.32e-05,0.0705,0.046,0,215573,12,1955,1/1/1955,****** Else But Me,Jazz
['Stan Getz'],[742899],0.701,0.137,0.68,92.341,-16.397,1,0,0.991,0.912,0.155,0.0417,0,311813,26,1957,1/1/1957,Pennies From Heaven,Jazz
['Stan Getz'],[742899],0.54,0.278,0.853,134.267,-14.428,1,5,0.978,0.785,0.129,0.0364,0,454573,25,1957,1/1/1957,I Want To Be Happy,Jazz
['Stan Getz'],[742899],0.526,0.0231,0.327,120.868,-20.199,1,9,0.995,0.163,0.118,0.0438,0,218333,23,1959,1/1/1959,Detour Ahead,Jazz
['Stan Getz'],[742899],0.514,0.629,0.655,129.556,-4.926,1,4,0.856,0.198,0.0487,0.0442,0,170760,0,1944,4/23/1944,And the Angel's Swing,Jazz
['Stan Getz'],[742899],0.428,0.0429,0.423,140.824,-24.025,1,1,0.991,0.803,0.112,0.0398,0,348547,11,1955,1/1/1955,I Don't Stand A Ghost Of A Chance With You,Jazz
['Stan Getz'],[742899],0.377,0.0435,0.379,86.991,-24.311,1,6,0.993,0.846,0.0938,0.0347,0,277280,11,1955,1/1/1955,Without A Song,Jazz
['Stan Getz'],[742899],0.559,0.297,0.525,100.811,-14.274,0,0,0.887,0.0511,0.104,0.0373,0,297867,11,1955,1/1/1955,Of Thee I Sing - Alternate Take,Jazz
['Stan Getz'],[742899],0.529,0.0285,0.236,134.678,-22.453,1,8,0.992,0.91,0.117,0.0427,0,607573,23,1957,1/1/1957,Ballad Medley,Jazz
['Stan Getz'],[742899],0.263,0.182,0.163,74.891,-14.253,0,9,0.886,0.0406,0.134,0.0334,0,187507,21,1960,11/17/1960,Round ********,Jazz
['Stan Getz'],[742899],0.498,0.165,0.893,101.355,-19.341,1,5,0.98,0.098,0.285,0.0675,0,300947,11,1955,1/1/1955,Jeepers Creepers,Jazz
['Stan Getz'],[742899],0.405,0.324,0.491,100.517,-12.674,0,0,0.788,0.00885,0.214,0.041,0,249827,8,1955,1/1/1955,Of Thee I Sing,Jazz
['Stan Getz'],[742899],0.527,0.213,0.824,105.059,-17.417,0,5,0.936,0.0273,0.11,0.0472,0,309480,11,1955,1/1/1955,Get Happy,Jazz
['Stan Getz'],[742899],0.494,0.135,0.819,100.643,-19.491,1,3,0.966,0.00337,0.185,0.0555,0,317147,11,1955,1/1/1955,I Can't Believe That You're In Love With Me,Jazz
['Stan Getz'],[742899],0.511,0.0572,0.326,77.085,-22.288,1,7,0.992,0.594,0.21,0.0475,0,427080,11,1955,1/1/1955,Everything Happens To Me,Jazz
['Stan Getz'],[742899],0.536,0.211,0.38,119.926,-14.105,1,8,0.949,0.0277,0.129,0.0726,0,204200,8,1955,1/1/1955,Love Is Here To Stay,Jazz
['Stan Getz'],[742899],0.495,0.0734,0.452,70.938,-17.774,1,0,0.989,0.907,0.0924,0.0476,0,330707,20,1957,1/1/1957,Bronx *****,Jazz
['Stan Getz'],[742899],0.554,0.258,0.767,131.239,-16.132,0,5,0.991,0.932,0.114,0.0379,0,294413,19,1957,1/1/1957,Tour's End,Jazz
['Stan Getz'],[742899],0.497,0.399,0.641,114.201,-14.313,1,6,0.852,0.046,0.133,0.0454,0,428667,13,1957,1/1/1957,******* You,Jazz
['Stan Getz'],[742899],0.48,0.198,0.534,81.402,-17.957,1,8,0.875,0.0727,0.11,0.0426,0,455867,15,1957,1/1/1957,All The Things You Are,Jazz
['Stan Getz'],[742899],0.443,0.246,0.382,169.457,-12.809,0,9,0.616,0.0,0.336,0.0414,0,428773,7,1955,1/1/1955,**** Bells,Jazz
['Stan Getz'],[742899],0.525,0.16,0.459,89.435,-16.044,1,10,0.973,0.284,0.11,0.0548,0,183760,9,1955,1/1/1955,Down By The Sycamore Tree,Jazz
['Stan Getz'],[742899],0.566,0.328,0.637,97.842,-13.052,0,5,0.859,0.0891,0.165,0.0394,0,456893,7,1955,1/1/1955,Flamingo,Jazz
['Stan Getz'],[742899],0.534,0.17,0.336,145.368,-16.091,0,2,0.959,0.829,0.102,0.0442,0,421360,16,1957,1/1/1957,Minor *****,Jazz
['Stan Getz'],[742899],0.545,0.286,0.76,136.596,-12.234,0,2,0.929,0.0041,0.0933,0.0521,0,165707,19,1957,1/1/1957,And The Angels Swing,Jazz
['Stan Getz'],[742899],0.271,0.104,0.233,42.651,-15.526,0,10,0.983,0.155,0.11,0.0473,0,182360,16,1960,11/17/1960,Nature Boy,Jazz
['Stan Getz'],[742899],0.167,0.208,0.129,78.157,-13.677,1,7,0.833,0.763,0.161,0.0397,0,300960,19,1962,1/1/1962,I Remember When,Jazz
['Stan Getz'],[742899],0.551,0.448,0.662,87.165,-11.286,1,2,0.856,0.221,0.307,0.0311,0,301773,36,1976,1976,Falsa Baiana,Jazz
['Stan Kenton'],[743929],0.63,0.696,0.698,75.809,-7.846,0,4,0.727,0.634,0.31,0.0529,0,194493,1,1942,1/1/1942,El Choclo,Jazz
['Stan Kenton'],[743929],0.546,0.889,0.883,117.495,-5.421,1,7,0.725,0.0679,0.164,0.162,0,134907,1,1953,3/30/1953,Dark Eyes,Jazz
['Stan Kenton'],[743929],0.449,0.742,0.747,143.315,-5.555,1,10,0.738,0.334,0.185,0.055,0,188600,5,1955,10/3/1955,Cherokee,Jazz
['Stan Kenton'],[743929],0.395,0.306,0.193,104.24,-13.362,0,7,0.949,0.865,0.118,0.0329,0,301560,9,1956,1/1/1956,Recuerdos,Jazz
['Stan Kenton'],[743929],0.393,0.511,0.274,90.661,-9.026,1,8,0.641,0.337,0.0158,0.0454,0,153427,9,1956,1/1/1956,Lover,Jazz
['Stan Kenton'],[743929],0.619,0.43,0.389,81.277,-8.824,1,1,0.953,0.909,0.328,0.0474,0,147827,1,1942,1/1/1942,Reed Rapture,Jazz
['Stan Kenton'],[743929],0.325,0.205,0.118,113.585,-10.399,1,0,0.946,0.649,0.102,0.0321,0,338440,3,1955,10/3/1955,**********,Jazz
['Stan Kenton'],[743929],0.382,0.826,0.349,145.49,-11.308,0,7,0.882,0.0421,0.0971,0.311,0,353373,9,1956,1/1/1956,El Congo Valiente,Jazz
['Stan Kenton'],[743929],0.203,0.0348,0.0719,133.845,-20.075,0,2,0.962,0.98,0.113,0.0335,0,157560,11,1961,1/1/1961,All The Things You Are,Jazz
['Stan Kenton'],[743929],0.339,0.599,0.586,153.322,-9.675,1,3,0.548,0.107,0.0862,0.0425,0,169267,1,1953,1/17/1953,Baia,Jazz
['Stan Kenton'],[743929],0.461,0.466,0.206,59.918,-7.437,1,10,0.883,0.18,0.0652,0.0371,0,311267,3,1955,10/3/1955,Stella By Starlight,Jazz
['Stan Kenton'],[743929],0.224,0.0129,0.047,131.008,-23.26,1,3,0.966,0.946,0.216,0.0384,0,146907,10,1961,1/1/1961,When Your Lover Has Gone,Jazz
['Stan Kenton'],[743929],0.395,0.201,0.177,92.276,-12.301,1,5,0.872,0.911,0.087,0.0284,0,179960,0,1953,3/30/1953,Pennies From Heaven,Jazz
['Stan Kenton'],[743929],0.441,0.441,0.419,153.478,-8.737,0,7,0.751,0.0735,0.111,0.0323,0,182707,6,1956,1/1/1956,Painted Rhythm,Jazz
['Stan Kenton'],[743929],0.316,0.288,0.0994,81.043,-9.404,1,9,0.921,0.472,0.215,0.0276,0,157493,6,1956,1/1/1956,Collaboration,Jazz
['Stan Kenton'],[743929],0.197,0.174,0.0721,73.373,-12.032,1,10,0.672,0.355,0.0987,0.0289,0,259933,11,1962,1/1/1962,Time After Time - Remastered,Jazz
['Stan Kenton'],[743929],0.341,0.167,0.391,148.366,-13.533,1,3,0.855,0.19,0.24,0.0307,0,184400,0,1953,3/30/1953,Over The Rainbow,Jazz
['Stan Kenton'],[743929],0.365,0.139,0.136,136.378,-11.034,0,2,0.94,0.594,0.224,0.0317,0,169600,1,1954,8/2/1954,A Theme Of Four Values,Jazz
['Stan Kenton'],[743929],0.384,0.268,0.496,197.609,-11.525,1,8,0.763,4.19e-05,0.185,0.0671,0,196333,0,1954,8/2/1954,Of All Things,Jazz
['Stan Kenton'],[743929],0.284,0.298,0.102,67.126,-11.161,1,1,0.798,0.301,0.0716,0.0424,0,422707,6,1956,1/1/1956,Concerto To End All Concertos,Jazz
['Stan Kenton'],[743929],0.509,0.131,0.0884,78.801,-17.312,1,1,0.973,0.892,0.106,0.0415,0,184240,7,1956,1/1/1956,Interlude,Jazz
['Stan Kenton'],[743929],0.547,0.546,0.616,117.438,-8.112,1,8,0.501,0.179,0.205,0.0791,0,157533,6,1956,1/1/1956,Artistry In Boogie,Jazz
['Stan Kenton'],[743929],0.436,0.565,0.467,105.013,-11.812,1,8,0.834,0.0487,0.0493,0.0547,0,289600,7,1956,1/1/1956,Quien Sabe,Jazz
['Stan Kenton'],[743929],0.24,0.0664,0.143,132.955,-19.936,1,1,0.967,0.978,0.107,0.0338,0,164707,9,1961,1/1/1961,I'm Glad There Is You,Jazz
['Stan Kenton'],[743929],0.257,0.0455,0.254,127.549,-19.699,1,3,0.953,0.975,0.111,0.0355,0,150613,8,1961,1/1/1961,Once In A While,Jazz
['Stan Kenton'],[743929],0.299,0.375,0.282,85.425,-8.288,1,10,0.475,0.000341,0.109,0.0314,0,194800,1,1953,1/17/1953,Don't Take Your Love From Me,Jazz
['Stan Kenton'],[743929],0.412,0.33,0.838,71.86,-14.107,1,5,0.174,0.00101,0.0852,0.0284,0,184827,0,1953,3/30/1953,Begin The Beguine,Jazz
['Stan Kenton'],[743929],0.49,0.443,0.764,130.695,-13.812,1,1,0.82,0.0562,0.0697,0.0369,0,174133,5,1956,1/1/1956,Machito,Jazz
['Stan Kenton'],[743929],0.341,0.0608,0.142,119.794,-17.78,1,2,0.896,0.927,0.0915,0.0365,0,231093,5,1956,1/1/1956,Malibu Moonlight,Jazz
['Stan Kenton'],[743929],0.542,0.556,0.933,117.702,-14.176,1,10,0.794,0.107,0.0433,0.0396,0,321933,5,1956,1/1/1956,Carnival,Jazz
['Stan Kenton'],[743929],0.216,0.109,0.0555,116.293,-11.877,0,7,0.836,0.81,0.0858,0.0344,0,172893,8,1962,1/1/1962,How Do I Look In **** - Remastered,Jazz
['Stan Kenton'],[743929],0.51,0.225,0.327,125.803,-12.369,0,2,0.844,0.132,0.148,0.0366,0,259440,0,1954,8/2/1954,Lover Man,Jazz
['Stan Kenton'],[743929],0.105,0.296,0.0546,77.39,-14.538,1,3,0.512,0.756,0.117,0.0324,0,248467,5,1956,1/1/1956,Opus In Pastels,Jazz
['Stan Kenton'],[743929],0.47,0.362,0.5,109.058,-14.228,0,10,0.946,0.921,0.0753,0.0526,0,309773,5,1956,1/1/1956,La Guera Baila,Jazz
['Stan Kenton'],[743929],0.127,0.341,0.0572,169.182,-13.593,1,8,0.9,0.12,0.133,0.0341,0,276667,5,1956,1/1/1956,Artistry In Rhythm,Jazz
['Stan Kenton'],[743929],0.563,0.694,0.463,123.777,-13.243,0,9,0.393,0.811,0.226,0.0611,0,274067,5,1956,1/1/1956,El Panzon,Jazz
['Stan Kenton'],[743929],0.349,0.611,0.295,83.932,-12.768,0,8,0.721,0.469,0.0713,0.126,0,181067,5,1956,1/1/1956,Minor Riff,Jazz
['Stan Kenton'],[743929],0.586,0.335,0.667,123.146,-13.45,1,10,0.371,0.438,0.111,0.0673,0,185800,5,1956,1/1/1956,Wagon,Jazz
['Stan Kenton'],[743929],0.309,0.391,0.357,167.548,-6.957,1,5,0.917,0.051,0.176,0.0302,0,155200,1,1953,3/30/1953,Shadow Waltz,Jazz
['Stan Kenton'],[743929],0.343,0.267,0.292,79.242,-14.511,0,2,0.913,0.00737,0.104,0.0355,0,187800,0,1954,8/2/1954,Egdon Heath,Jazz
['Stan Kenton'],[743929],0.394,0.558,0.545,151.875,-7.54,1,8,0.627,0.0504,0.3,0.111,0,189867,5,1956,1/1/1956,Unison Riff,Jazz
['Stan Kenton'],[743929],0.269,0.227,0.148,63.615,-10.579,1,0,0.802,0.0981,0.125,0.0287,0,158693,8,1962,1/1/1962,My One And Only Love - Remastered,Jazz
['Stan Kenton'],[743929],0.472,0.543,0.696,112.908,-8.362,0,7,0.574,0.561,0.227,0.0374,0,167907,0,1954,8/2/1954,Solo For Buddy,Jazz
['Stan Kenton'],[743929],0.279,0.181,0.145,131.616,-10.765,1,10,0.848,0.379,0.115,0.0308,0,315667,8,1962,1/1/1962,It Might As Well Be Spring - Remastered,Jazz
['Stan Kenton'],[743929],0.291,0.337,0.276,174.788,-8.996,0,9,0.907,0.29,0.152,0.0319,0,181867,12,1953,1/17/1953,I Got It Bad (And That Ain't Good),Jazz
['Stan Kenton'],[743929],0.332,0.329,0.348,148.983,-7.259,1,3,0.865,0.191,0.196,0.0284,0,183400,7,1953,3/30/1953,Over The Rainbow,Jazz
['Stan Kenton'],[743929],0.495,0.359,0.676,86.229,-8.792,0,0,0.742,0.00285,0.0588,0.0421,0,170373,6,1953,1/17/1953,I've Got You Under My Skin,Jazz
['Stan Kenton'],[743929],0.493,0.582,0.783,90.988,-5.334,0,0,0.817,0.000202,0.236,0.0389,0,164573,9,1953,3/30/1953,Fascinating Rhythm,Jazz
['Stan Kenton'],[743929],0.442,0.487,0.705,156.1,-8.649,0,1,0.637,0.648,0.185,0.0413,0,201493,2,1942,1/1/1942,Lamento Gitano,Jazz
['Stan Kenton'],[743929],0.335,0.505,0.267,127.36,-8.487,1,8,0.165,0.918,0.124,0.0429,0,257107,3,1950,1/1/1950,Maynard Ferguson,Jazz
['Stan Kenton'],[743929],0.334,0.361,0.289,87.355,-9.067,0,5,0.917,0.746,0.162,0.0314,0,160693,3,1953,1/17/1953,Autumn In New York,Jazz
['Stan Kenton'],[743929],0.358,0.285,0.163,137.183,-8.769,1,0,0.839,0.0426,0.103,0.0272,0,197093,3,1953,3/30/1953,Sophisticated Lady,Jazz
['Stan Kenton'],[743929],0.394,0.544,0.791,72.436,-7.171,1,5,0.236,0.0699,0.0902,0.0297,0,184173,2,1953,3/30/1953,Begin The Beguine,Jazz
['Stan Kenton'],[743929],0.448,0.275,0.594,110.917,-9.733,1,0,0.893,0.653,0.0641,0.0348,0,166067,1,1942,1/1/1942,This Love Of Mine,Jazz
['Stan Kenton'],[743929],0.592,0.571,0.645,141.42,-6.741,1,1,0.823,0.845,0.295,0.0419,0,169400,0,1942,1/1/1942,Adios,Jazz
['Stan Kenton'],[743929],0.805,0.173,0.416,117.107,-13.668,0,5,0.893,0.553,0.241,0.229,0,188707,0,1942,1/1/1942,Concerto For ********,Jazz
['Stan Kenton'],[743929],0.553,0.523,0.659,96.485,-7.804,1,5,0.682,5.67e-05,0.0797,0.0407,0,178467,2,1953,1/17/1953,Crazy Rhythm,Jazz
['Stan Kenton'],[743929],0.474,0.394,0.451,79.376,-6.331,0,7,0.889,0.31,0.0951,0.0272,0,169827,3,1953,3/30/1953,Lover Man,Jazz
['Stan Kenton'],[743929],0.378,0.354,0.215,92.271,-5.831,0,2,0.903,0.973,0.0829,0.0274,0,179067,3,1953,3/30/1953,Pennies From Heaven,Jazz
['Stan Kenton'],[743929],0.318,0.265,0.163,81.131,-9.161,1,3,0.889,0.802,0.111,0.0267,0,189133,3,1953,3/30/1953,Harlem Nocturne,Jazz
['Stan Kenton'],[743929],0.431,0.847,0.493,138.758,-5.567,1,7,0.497,0.0423,0.0835,0.0584,0,154360,2,1953,3/30/1953,Malaguena,Jazz
['Stan Kenton'],[743929],0.464,0.396,0.303,95.863,-9.647,1,8,0.719,0.17,0.237,0.032,0,171200,2,1953,1/17/1953,April In Paris,Jazz
['Stan Kenton'],[743929],0.511,0.476,0.601,96.36,-11.111,1,1,0.797,0.491,0.307,0.038,0,254560,18,1956,1/1/1956,Intermission Riff,Jazz
['Stan Kenton'],[743929],0.408,0.688,0.402,88.874,-11.841,1,2,0.859,0.953,0.277,0.0818,0,260400,16,1956,1/1/1956,La Suerte De Los Tontos (Fortune Of Fools),Jazz
['Stan Kenton'],[743929],0.584,0.38,0.354,85.552,-13.192,1,1,0.94,0.841,0.108,0.258,0,212200,2,1950,1/1/1950,Trajectories,Jazz
